SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4330 Rawhide Way,Oceanside,CA,92057,624900,4,3,Oceanside,2492,5005,2003,38,251,100,Active,,,SDMLS,190027025,N,Y,33.2366049,-117.311949
MLS Listing,,Condo/Co-op,72 El Toro Dr,Rancho Mirage,CA,92270,424900,3,2,Rancho Mirage,1693,2178,1978,38,251,471,Active,,,PALM,19-466924PS,N,Y,33.744628,-116.392631
MLS Listing,,Multi-Family (2-4 Unit),4700 9th Ave,Los Angeles,CA,90043,650000,4,2,PHHT - Park Hills Heights,2308,7500,1924,38,282,,Active,,,CRMLS,SB19113802,N,Y,34.000888,-118.326563
MLS Listing,,Condo/Co-op,3333 Caminito Eastbluff #164,La Jolla,CA,92037,699900,3,2.5,La Jolla,1458,,1978,38,480,460,Active,,,SDMLS,190026959,N,Y,32.858064,-117.2323012
MLS Listing,,Condo/Co-op,104 S Cross Creek Rd Unit D,Orange,CA,92869,439800,2,2,"75 - Orange, Orange Park Acres E of 55",1032,,1990,38,426,468,Active,,,CRMLS,OC19112992,N,Y,33.7880067,-117.7617373
MLS Listing,,Townhouse,454 White Fox Trl,Palm Springs,CA,92262,418000,3,2.5,Palm Springs Central,1451,,2007,38,288,339,Active,,,PALM,19-467118PS,N,Y,33.8171401,-116.5407735
MLS Listing,,Single Family Residential,13217 Olive Grove Dr,Poway,CA,92064,710000,3,2,Poway,1522,7300,1974,38,466,,Active,,,SDMLS,190026743,N,Y,32.9640871,-117.0438481
MLS Listing,,Condo/Co-op,3480 Barham Blvd Blvd #306,Los Angeles,CA,90068,420000,1,1,CHollywood Hills East,812,108029,1981,38,517,576,Active,,,PFAR,819002278,N,Y,34.1352882,-118.3417769
MLS Listing,,Single Family Residential,27087 Mountain Willow Ln,Canyon Country,CA,91387,625000,4,3,CAN3 - Canyon Country 3,2238,4782,2009,39,279,80,Active,,,CRMLS,BB19113497,N,Y,34.4074033,-118.4373711
MLS Listing,,Condo/Co-op,26 Paseo Luna,San Clemente,CA,92673,575000,3,2.5,TL - Talega,1668,,2003,39,345,400,Active,June-30-2019 01:30 AM,June-30-2019 04:30 PM,CRMLS,OC19112325,N,Y,33.4610046,-117.5979994
MLS Listing,,Condo/Co-op,22326 Manacor #20,Mission Viejo,CA,92692,745000,2,2,MN - Mission Viejo North,1444,,1979,39,516,491,Active,,,CRMLS,OC19113278,N,Y,33.638453,-117.6452514
MLS Listing,,Single Family Residential,2755 Clairemont Dr,San Diego,CA,92117,2050000,4,3.5,Bay Park,3250,4700,2016,39,631,,Active,,,SDMLS,190026408,N,Y,32.7904397,-117.1993803
MLS Listing,,Single Family Residential,22504 Biak Ct,Torrance,CA,90505,1599990,4,3.5,129 - South Torrance,3239,6802,1990,39,494,,Active,,,CRMLS,PW19106872,N,Y,33.824187,-118.3640616
MLS Listing,,Single Family Residential,916 Ranch House Rd,Westlake Village,CA,91361,979000,4,2,WV - Westlake Village,2098,7991,1976,40,467,77,Active,,,CRMLS,BB19112206,N,Y,34.1548243,-118.8381282
MLS Listing,,Single Family Residential,5465 Carnelian St,Alta Loma,CA,91701,729900,3,2.5,688 - Rancho Cucamonga,2266,21000,1974,41,322,,Active,,,CRMLS,EV19110401,N,Y,34.1555422,-117.6161858
MLS Listing,,Single Family Residential,193 W Via Olivera,Palm Springs,CA,92262,1340000,2,2.5,Palm Springs North End,2465,5864,2019,42,544,,Active,June-26-2019 10:00 AM,June-26-2019 12:00 PM,PALM,19-465630PS,N,Y,33.8502025,-116.5468888
MLS Listing,,Single Family Residential,1503 E 4th St,Santa Ana,CA,92701,619000,3,2,70 - Santa Ana North of First,1500,5589,1923,44,413,,Active,,,CRMLS,OC19109862,N,Y,33.7483093,-117.849594
MLS Listing,,Single Family Residential,10124 Quail Glen Way,Escondido,CA,92029,749900,4,2,Southwest Escondido,2254,23958,1980,44,333,,Active,June-23-2019 08:00 AM,June-23-2019 07:00 PM,SDMLS,190025816,N,Y,33.0848408,-117.1085966
MLS Listing,,Single Family Residential,3511 Lake Shore Ave,Fallbrook,CA,92028,535000,4,3,Fallbrook,2149,4284,2001,44,249,72,Active,,,SDMLS,190025795,N,Y,33.3245568,-117.1504114
MLS Listing,,Single Family Residential,12 Hubbard Way,Coto de Caza,CA,92679,1399900,4,4.5,CC - Coto De Caza,4232,10266,2000,44,331,225,Active,,,CRMLS,OC19106722,N,Y,33.5715436,-117.5804982
MLS Listing,,Single Family Residential,9125 Bright Ave,Whittier,CA,90602,529999,3,2,670 - Whittier,1406,6290,1948,44,377,,Active,,,CRMLS,PW19109219,N,Y,33.9567048,-118.0452984
MLS Listing,,Condo/Co-op,1642 7Th Ave #127,San Diego,CA,92101,364900,1,1,San Diego,761,,2004,44,480,381,Active,,,SDMLS,190025703,N,Y,32.7223943,-117.1588246
MLS Listing,,Single Family Residential,39869 Longleaf St,Temecula,CA,92591,505000,5,2.75,SRCAR - Southwest Riverside County,3400,7841,2001,44,149,,Active,,,CRMLS,SW19107913,N,Y,33.5444509,-117.1533104
MLS Listing,,Townhouse,7996 Mission Vista Dr,San Diego,CA,92120,425000,2,2.5,San Carlos,1226,827,1984,44,347,220,Active,,,SDMLS,190025576,N,Y,32.813268,-117.068486
MLS Listing,,Single Family Residential,5850 Wheeler Ave,La Verne,CA,91750,948888,5,4,684 - La Verne,3382,13652,1986,44,281,,Active,,,CRMLS,BB19108786,N,Y,34.1317633,-117.7763906
MLS Listing,,Single Family Residential,8313 Katherine Claire Ln,San Diego,CA,92127,774900,4,2.5,Rancho Bernardo,1961,3829,2006,45,395,158,Active,,,SDMLS,190025472,N,Y,33.0153425,-117.1478679
MLS Listing,,Condo/Co-op,239 E Santa Fe Ct,Placentia,CA,92870,498999,2,2.5,84 - Placentia,1501,,2007,45,332,235,Active,,,CRMLS,OC19107746,N,Y,33.869179,-117.86868
MLS Listing,,Single Family Residential,1753 Muirfield Gln,Escondido,CA,92026,525000,3,2,North Escondido,1603,5879,1987,45,328,266,Active,,,SDMLS,190025437,N,Y,33.1654753,-117.1233731
MLS Listing,,Single Family Residential,29333 Hidden Lake Dr,Menifee,CA,92584,489000,3,2.5,SRCAR - Southwest Riverside County,2085,7841,2000,45,235,235,Active,,,CRMLS,SW19105634,N,Y,33.6940758,-117.1571274
MLS Listing,,Single Family Residential,564 Eagle Perch Pl,Henderson,NV,89012,439999,3,2.75,Sun City MacDonald Ranch,2165,6098,2000,45,203,59,Active,,,GLVAR,2094640,N,Y,36.0044467,-115.0676819
MLS Listing,,Single Family Residential,10178-76 Lilac Ridge Rd,Escondido,CA,92026,1066000,5,6,Valley Center,4736,219542,1994,45,225,,Active,,,SDMLS,190025355,N,Y,33.282928,-117.1132
MLS Listing,,Single Family Residential,24031 Crescent Rd,Lake Forest,CA,92630,650000,3,2,LS - Lake Forest South,1224,6256,1972,45,531,,Active,,,CRMLS,OC19104100,N,Y,33.6275311,-117.7107856
MLS Listing,,Condo/Co-op,3860 Elijah Ct #1034,San Diego,CA,92130,524900,2,2,Carmel Valley,953,,2002,45,551,321,Active,,,SDMLS,190025335,N,Y,32.946188,-117.2333651
MLS Listing,,Single Family Residential,24311 Totuava Cir,Mission Viejo,CA,92691,849999,4,3,MC - Mission Viejo Central,1889,8000,1970,45,450,21,Active,,,CRMLS,OC19106984,N,Y,33.609843,-117.6561582
MLS Listing,,Single Family Residential,1588 Laurel Cir,Vista,CA,92081,599000,4,2.5,Vista,1833,3866,2002,45,327,277,Active,,,SDMLS,190025327,N,Y,33.1880326,-117.2701146
MLS Listing,,Single Family Residential,5371 Hendricksen Dr,Huntington Beach,CA,92649,749900,3,2,17 - Northwest Huntington Beach,1207,6900,1960,45,621,,Active,,,CRMLS,OC19101044,N,Y,33.7292917,-118.0347328
MLS Listing,,Townhouse,21720 Hart St #20,Canoga Park,CA,91303,319000,1,1.5,CP - Canoga Park,813,32512,1985,45,392,341,Active,,,CRMLS,BB19107500,N,Y,34.1970263,-118.6024882
MLS Listing,,Vacant Land,4322 Via Padova,Claremont,CA,91711,498888,,,683 - Claremont,,13342,,46,,,Active,,,CRMLS,BB19107566,N,Y,34.148147,-117.70135
